epoch;rtt;cp
2016-10-25 10:16:42;171.42602;0
2016-10-25 10:20:42;171.53994;0
2016-10-25 10:24:44;171.661905;0
2016-10-25 10:28:41;171.714615;0
2016-10-25 10:32:41;171.742795;0
2016-10-25 10:36:43;171.387065;0
2016-10-25 10:40:42;171.580575;0
2016-10-25 10:44:44;171.43067;0
2016-10-25 10:48:44;171.519365;0
2016-10-25 10:52:42;171.559365;0
2016-10-25 10:56:44;171.574075;0
2016-10-25 11:00:42;171.54034;0
2016-10-25 11:04:44;171.45361;0
2016-10-25 11:08:43;171.618695;0
2016-10-25 11:12:41;171.66013;0
2016-10-25 11:16:44;171.71896;0
2016-10-25 11:20:41;171.460255;0
2016-10-25 11:24:44;171.432875;0
2016-10-25 11:28:42;171.625815;0
2016-10-25 11:32:43;171.561305;0
2016-10-25 11:36:41;171.429275;0
2016-10-25 11:40:44;171.80973;0
2016-10-25 11:44:44;171.546685;0
2016-10-25 11:48:41;171.54805;0
2016-10-25 11:52:43;171.697915;0
2016-10-25 11:56:44;171.503705;0
2016-10-25 12:00:44;171.61886;0
2016-10-25 12:04:42;171.519475;0
2016-10-25 12:08:41;171.49786;0
2016-10-25 12:12:44;171.51952;0
2016-10-25 12:16:43;171.54425;0
2016-10-25 12:20:43;171.594695;0
2016-10-25 12:24:43;171.73547;0
2016-10-25 12:28:41;171.59017;0
2016-10-25 12:32:44;171.528685;0
2016-10-25 12:36:41;171.751415;0
2016-10-25 12:40:42;171.489185;0
2016-10-25 12:44:41;171.583665;0
2016-10-25 12:48:42;171.54913;0
2016-10-25 12:52:41;171.62588;0
2016-10-25 12:56:42;171.50501;0
2016-10-25 13:00:44;171.64354;0
2016-10-25 13:04:44;171.422435;0
2016-10-25 13:08:41;171.67603;0
2016-10-25 13:12:44;171.538235;0
2016-10-25 13:16:43;171.6358;0
2016-10-25 13:20:43;171.52028;0
2016-10-25 13:24:41;171.41018;0
2016-10-25 13:28:43;171.39564;0
2016-10-25 13:32:41;171.620375;0
2016-10-25 13:36:42;171.457765;0
2016-10-25 13:40:42;171.5902;0
2016-10-25 13:44:44;171.3633;0
2016-10-25 13:48:43;171.52749;0
2016-10-25 13:52:42;171.514245;0
2016-10-25 13:56:43;171.54881;0
2016-10-25 14:00:44;171.62301;0
2016-10-25 14:04:44;171.75694;0
2016-10-25 14:08:44;171.469255;0
2016-10-25 14:12:41;171.61505;0
2016-10-25 14:16:42;171.43736;0
2016-10-25 14:20:43;171.598035;0
2016-10-25 14:24:43;171.663355;0
2016-10-25 14:28:43;171.64529;0
2016-10-25 14:32:41;171.64469;0
2016-10-25 14:36:42;171.528725;0
2016-10-25 14:40:41;171.73498;0
2016-10-25 14:44:44;171.553065;0
2016-10-25 14:48:41;171.631895;0
2016-10-25 14:52:44;171.52748;0
2016-10-25 14:56:44;171.604765;0
2016-10-25 15:00:43;171.423005;0
2016-10-25 15:04:43;171.732245;0
2016-10-25 15:08:42;171.87068;0
2016-10-25 15:12:43;171.48305;0
2016-10-25 15:16:42;171.533855;0
2016-10-25 15:20:44;171.690085;0
2016-10-25 15:24:41;171.73131;0
2016-10-25 15:28:43;171.51636;0
2016-10-25 15:32:44;171.693655;0
2016-10-25 15:36:41;171.62994;0
2016-10-25 15:40:41;171.592335;0
2016-10-25 15:44:43;192.96363;0
2016-10-25 15:48:44;171.540995;0
2016-10-25 15:52:44;171.56638;0
2016-10-25 15:56:44;171.40126;0
2016-10-25 16:00:43;171.59277;0
2016-10-25 16:04:42;171.548005;0
2016-10-25 16:08:44;171.49867;0
2016-10-25 16:12:44;171.635345;0
2016-10-25 16:16:44;171.45455;0
2016-10-25 16:20:43;171.512195;0
2016-10-25 16:24:44;171.687075;0
2016-10-25 16:28:41;171.66205;0
2016-10-25 16:32:42;171.51719;0
2016-10-25 16:36:43;171.713835;0
2016-10-25 16:40:41;172.10829;0
2016-10-25 16:44:41;171.553895;0
2016-10-25 16:48:44;171.570705;0
2016-10-25 16:52:44;171.52226;0
2016-10-25 16:56:42;171.76831;0
2016-10-25 17:00:44;172.031655;0
2016-10-25 17:04:44;171.75472;0
2016-10-25 17:08:43;171.71184;0
2016-10-25 17:12:43;171.520815;0
2016-10-25 17:16:42;171.648485;0
2016-10-25 17:20:41;171.71746;0
2016-10-25 17:24:41;171.61992;0
2016-10-25 17:28:43;171.911165;0
2016-10-25 17:32:43;171.803605;0
2016-10-25 17:36:42;173.15596;0
2016-10-25 17:40:44;171.920555;0
2016-10-25 17:44:42;171.61862;0
2016-10-25 17:48:43;171.643905;0
2016-10-25 17:52:42;171.83231;0
2016-10-25 17:56:43;172.016255;0
2016-10-25 18:00:43;171.630995;0
2016-10-25 18:04:41;171.63603;0
2016-10-25 18:08:41;172.272485;0
2016-10-25 18:12:42;171.57857;0
2016-10-25 18:16:43;171.96293;0
2016-10-25 18:20:42;171.8861;0
2016-10-25 18:24:43;171.770085;0
2016-10-25 18:28:42;171.887945;0
2016-10-25 18:32:44;172.107345;0
2016-10-25 18:36:41;172.54856;0
2016-10-25 18:40:41;171.840395;0
2016-10-25 18:44:44;171.66943;0
2016-10-25 18:48:42;171.705905;0
2016-10-25 18:52:43;171.90368;0
2016-10-25 18:56:41;171.70125;0
2016-10-25 19:00:41;172.458795;0
2016-10-25 19:04:41;171.626985;0
2016-10-25 19:08:41;171.81048;0
2016-10-25 19:12:44;172.286185;0
2016-10-25 19:16:42;171.719375;0
2016-10-25 19:20:43;171.972995;0
2016-10-25 19:24:44;172.0354;0
2016-10-25 19:28:44;172.573975;0
2016-10-25 19:32:42;171.744765;0
2016-10-25 19:36:43;175.45192;0
2016-10-25 19:40:44;171.829295;0
2016-10-25 19:44:42;171.652295;0
2016-10-25 19:48:41;171.677805;0
2016-10-25 19:52:41;172.22817;0
2016-10-25 19:56:43;174.007975;1
2016-10-25 20:00:44;174.287435;0
2016-10-25 20:04:42;174.13458;0
2016-10-25 20:08:41;174.04983;0
2016-10-25 20:12:43;174.352105;0
2016-10-25 20:16:43;173.97932;0
2016-10-25 20:20:43;174.024465;0
2016-10-25 20:24:43;174.151235;0
2016-10-25 20:28:43;175.187905;0
2016-10-25 20:32:43;174.350745;0
2016-10-25 20:36:44;173.94729;0
2016-10-25 20:40:41;174.06102;0
2016-10-25 20:44:42;173.81829;0
2016-10-25 20:48:41;174.133435;0
2016-10-25 20:52:41;174.006505;0
2016-10-25 20:56:42;173.951935;0
2016-10-25 21:00:43;174.11542;0
2016-10-25 21:04:42;174.01436;0
2016-10-25 21:08:41;174.026485;0
2016-10-25 21:12:43;174.33907;0
2016-10-25 21:16:41;174.005865;0
2016-10-25 21:20:42;174.94772;0
2016-10-25 21:24:42;174.256035;0
2016-10-25 21:28:44;174.06549;0
2016-10-25 21:32:42;174.236425;0
2016-10-25 21:36:42;174.105835;0
2016-10-25 21:40:42;174.18645;0
2016-10-25 21:44:42;174.11235;0
2016-10-25 21:48:44;174.02436;0
2016-10-25 21:52:41;174.18111;0
2016-10-25 21:56:43;174.25606;0
2016-10-25 22:00:42;174.02157;0
2016-10-25 22:04:44;173.947445;0
2016-10-25 22:08:41;174.08568;0
2016-10-25 22:12:43;174.08317;0
2016-10-25 22:16:44;174.111515;0
2016-10-25 22:20:42;173.954985;0
2016-10-25 22:24:41;174.0631;0
2016-10-25 22:28:41;176.210645;0
2016-10-25 22:32:44;174.08532;0
2016-10-25 22:36:44;173.88293;0
2016-10-25 22:40:43;174.03413;0
2016-10-25 22:44:43;174.05293;0
2016-10-25 22:48:43;174.10547;0
2016-10-25 22:52:43;174.1103;0
2016-10-25 22:56:41;174.396125;0
2016-10-25 23:00:41;174.06688;0
2016-10-25 23:04:41;173.830195;0
2016-10-25 23:08:42;174.06851;0
2016-10-25 23:12:41;174.087875;0
2016-10-25 23:16:44;180.09829;0
2016-10-25 23:20:42;173.9092;0
2016-10-25 23:24:44;174.31304;0
2016-10-25 23:28:44;173.937575;0
2016-10-25 23:32:41;173.954255;0
2016-10-25 23:36:43;174.074055;0
2016-10-25 23:40:42;173.92804;0
2016-10-25 23:44:43;174.01014;0
2016-10-25 23:48:43;173.75226;0
2016-10-25 23:52:44;173.915485;0
2016-10-25 23:56:41;174.034855;0
2016-10-26 00:00:42;173.956045;0
2016-10-26 00:04:44;173.92002;0
2016-10-26 00:08:43;174.126345;0
2016-10-26 00:12:42;173.983555;0
2016-10-26 00:16:43;173.977275;0
2016-10-26 00:20:41;174.189415;0
2016-10-26 00:24:41;173.854155;0
2016-10-26 00:28:41;174.21264;0
2016-10-26 00:32:42;173.89631;0
2016-10-26 00:36:43;173.92634;0
2016-10-26 00:40:42;174.07867;0
2016-10-26 00:44:44;173.92414;0
2016-10-26 00:48:41;174.083275;0
2016-10-26 00:52:44;173.96259;0
2016-10-26 00:56:42;174.12402;0
2016-10-26 01:00:44;173.867335;0
2016-10-26 01:04:41;173.829975;0
2016-10-26 01:08:43;173.979425;0
2016-10-26 01:12:43;173.881185;0
2016-10-26 01:16:41;173.8302;0
2016-10-26 01:20:42;173.899675;0
2016-10-26 01:24:44;174.099435;0
2016-10-26 01:28:41;174.009425;0
2016-10-26 01:32:43;174.27279;0
2016-10-26 01:36:42;173.88017;0
2016-10-26 01:40:43;173.932265;0
2016-10-26 01:44:43;174.07677;0
2016-10-26 01:48:44;173.97629;0
2016-10-26 01:52:43;174.159715;0
2016-10-26 01:56:44;173.972305;0
2016-10-26 02:00:43;173.98144;0
2016-10-26 02:04:44;174.04279;0
2016-10-26 02:08:44;174.097385;0
2016-10-26 02:12:42;174.061145;0
2016-10-26 02:16:42;173.910695;0
2016-10-26 02:20:43;173.98327;0
2016-10-26 02:24:43;173.97637;0
2016-10-26 02:28:42;174.13812;0
2016-10-26 02:32:43;174.056685;0
2016-10-26 02:36:42;173.81676;0
2016-10-26 02:40:43;174.039005;0
2016-10-26 02:44:43;174.35876;0
2016-10-26 02:48:43;174.122365;0
2016-10-26 02:52:41;173.98217;0
2016-10-26 02:56:44;173.877675;0
2016-10-26 03:00:43;174.03036;0
2016-10-26 03:04:43;174.17862;0
2016-10-26 03:08:42;174.063245;0
2016-10-26 03:12:41;174.00474;0
2016-10-26 03:16:43;173.854645;0
2016-10-26 03:20:43;177.64182;1
2016-10-26 03:24:44;177.738985;0
2016-10-26 03:28:42;177.630595;0
2016-10-26 03:32:42;177.575785;0
2016-10-26 03:36:43;177.822275;0
2016-10-26 03:40:43;177.65217;0
2016-10-26 03:44:42;177.695035;0
2016-10-26 03:48:44;177.705455;0
2016-10-26 03:52:42;177.65269;0
2016-10-26 03:56:44;177.554235;0
2016-10-26 04:00:43;177.65111;0
2016-10-26 04:04:42;177.53849;0
2016-10-26 04:08:43;177.8459;0
2016-10-26 04:12:43;177.56109;0
2016-10-26 04:16:44;177.532475;0
2016-10-26 04:20:42;177.49781;0
2016-10-26 04:24:42;177.750875;0
2016-10-26 04:28:44;177.63079;0
2016-10-26 04:32:44;177.531795;0
2016-10-26 04:36:41;177.8;0
2016-10-26 04:40:44;177.64983;0
2016-10-26 04:44:42;177.44919;0
2016-10-26 04:48:42;177.715305;0
2016-10-26 04:52:42;177.684815;0
2016-10-26 04:56:43;177.924125;0
2016-10-26 05:00:42;177.7079;0
2016-10-26 05:04:43;177.791215;0
2016-10-26 05:08:42;177.61627;0
2016-10-26 05:12:42;177.7047;0
2016-10-26 05:16:43;177.584025;0
2016-10-26 05:20:43;177.756575;0
2016-10-26 05:24:42;177.59795;0
2016-10-26 05:28:43;177.667045;0
2016-10-26 05:32:44;177.67898;0
2016-10-26 05:36:44;177.516485;0
2016-10-26 05:40:41;177.609645;0
2016-10-26 05:44:42;177.67303;0
2016-10-26 05:48:42;178.16226;0
2016-10-26 05:52:41;177.728935;0
2016-10-26 05:56:42;177.906455;0
2016-10-26 06:00:41;177.724175;0
2016-10-26 06:04:42;177.751015;0
2016-10-26 06:08:44;177.73371;0
2016-10-26 06:12:41;177.749645;0
2016-10-26 06:16:43;177.66977;0
2016-10-26 06:20:42;177.691195;0
2016-10-26 06:24:42;180.388175;0
2016-10-26 06:28:44;177.834555;0
2016-10-26 06:32:42;177.58118;0
2016-10-26 06:36:44;177.715275;0
2016-10-26 06:40:41;177.69944;0
2016-10-26 06:44:41;177.84562;0
2016-10-26 06:48:43;177.55391;0
2016-10-26 06:52:42;177.5474;0
2016-10-26 06:56:44;177.679095;0
2016-10-26 07:00:44;177.70607;0
2016-10-26 07:04:42;177.775625;0
2016-10-26 07:08:43;177.640405;0
2016-10-26 07:12:42;177.879105;0
2016-10-26 07:16:41;177.69527;0
2016-10-26 07:20:42;177.754735;0
2016-10-26 07:24:41;177.71233;0
2016-10-26 07:28:43;177.773695;0
2016-10-26 07:32:41;177.59646;0
2016-10-26 07:36:43;177.683555;0
2016-10-26 07:40:44;177.53944;0
2016-10-26 07:44:41;177.682125;0
2016-10-26 07:48:43;-3;0
2016-10-26 07:52:44;177.722035;0
2016-10-26 07:56:42;177.83234;0
2016-10-26 08:00:43;177.625495;0
2016-10-26 08:04:41;177.625265;0
2016-10-26 08:08:43;177.73273;0
2016-10-26 08:12:43;177.912735;0
2016-10-26 08:16:44;177.591995;0
2016-10-26 08:20:42;177.706335;0
2016-10-26 08:24:41;177.87872;0
2016-10-26 08:28:44;177.77319;0
2016-10-26 08:32:43;177.595035;0
2016-10-26 08:36:43;177.70613;0
2016-10-26 08:40:41;177.654815;0
2016-10-26 08:44:43;177.983855;0
2016-10-26 08:48:43;177.6844;0
2016-10-26 08:52:43;177.685435;0
2016-10-26 08:56:41;180.45348;0
2016-10-26 09:00:43;177.630875;0
2016-10-26 09:04:44;181.59083;0
2016-10-26 09:08:44;177.689775;0
2016-10-26 09:12:42;177.87803;0
2016-10-26 09:16:44;177.68063;0
2016-10-26 09:20:44;177.516895;0
2016-10-26 09:24:44;177.59771;0
2016-10-26 09:28:44;177.7382;0
2016-10-26 09:32:43;177.576805;0
2016-10-26 09:36:43;177.62509;0
2016-10-26 09:40:44;177.501475;0
2016-10-26 09:44:44;177.78026;0
2016-10-26 09:48:43;182.263935;0
2016-10-26 09:52:44;177.700695;0
2016-10-26 09:56:42;177.67113;0
2016-10-26 10:00:43;177.76953;0
2016-10-26 10:04:41;177.558485;0
2016-10-26 10:08:43;177.743145;0
2016-10-26 10:12:42;177.665635;0
2016-10-26 10:16:41;177.616145;0
2016-10-26 10:20:41;177.623585;0
2016-10-26 10:24:42;177.79512;0
2016-10-26 10:28:41;177.49632;0
2016-10-26 10:32:43;177.55555;0
2016-10-26 10:36:43;177.631005;0
2016-10-26 10:40:42;177.6426;0
2016-10-26 10:44:41;177.854725;0
2016-10-26 10:48:44;177.478085;0
2016-10-26 10:52:41;177.798065;0
2016-10-26 10:56:44;177.87791;0
2016-10-26 11:00:42;177.53893;0
2016-10-26 11:04:42;177.69414;0
2016-10-26 11:08:44;177.612415;0
2016-10-26 11:12:42;177.69943;0
2016-10-26 11:16:42;179.16996;0
2016-10-26 11:20:42;177.66654;0
2016-10-26 11:24:41;177.618315;0
2016-10-26 11:28:44;177.70538;0
2016-10-26 11:32:42;177.556345;0
2016-10-26 11:36:43;177.58396;0
2016-10-26 11:40:41;177.702235;0
2016-10-26 11:44:43;177.564655;0
2016-10-26 11:48:42;177.610415;0
2016-10-26 11:52:43;177.77216;0
2016-10-26 11:56:41;177.73446;0
2016-10-26 12:00:41;177.666275;0
2016-10-26 12:04:44;177.95672;0
2016-10-26 12:08:43;177.558725;0
2016-10-26 12:12:42;177.653265;0
2016-10-26 12:16:42;177.531305;0
2016-10-26 12:20:43;177.522745;0
2016-10-26 12:24:42;177.51145;0
2016-10-26 12:28:42;177.718515;0
2016-10-26 12:32:42;177.485415;0
2016-10-26 12:36:41;177.75867;0
2016-10-26 12:40:41;177.56803;0
2016-10-26 12:44:44;177.58881;0
2016-10-26 12:48:44;177.65845;0
2016-10-26 12:52:41;177.52858;0
2016-10-26 12:56:41;177.60175;0
2016-10-26 13:00:41;177.709225;0
2016-10-26 13:04:41;177.67524;0
2016-10-26 13:08:41;177.63246;0
2016-10-26 13:12:41;177.521735;0
2016-10-26 13:16:43;177.637575;0
2016-10-26 13:20:43;177.48092;0
2016-10-26 13:24:44;177.775915;0
2016-10-26 13:28:42;177.623825;0
2016-10-26 13:32:42;177.47654;0
2016-10-26 13:36:44;177.81422;0
2016-10-26 13:40:42;177.64503;0
2016-10-26 13:44:42;177.639055;0
2016-10-26 13:48:42;177.645275;0
2016-10-26 13:52:41;177.63068;0
2016-10-26 13:56:43;177.66229;0
2016-10-26 14:00:43;177.56446;0
2016-10-26 14:04:41;177.636355;0
2016-10-26 14:08:41;177.58904;0
2016-10-26 14:12:41;177.653695;0
2016-10-26 14:16:42;177.69764;0
2016-10-26 14:20:42;177.54655;0
2016-10-26 14:24:44;177.655125;0
2016-10-26 14:28:41;177.619325;0
2016-10-26 14:32:41;177.737695;0
2016-10-26 14:36:44;177.57681;0
2016-10-26 14:40:43;177.53288;0
2016-10-26 14:44:42;177.636895;0
2016-10-26 14:48:41;177.714415;0
2016-10-26 14:52:41;177.68856;0
2016-10-26 14:56:41;177.486875;0
2016-10-26 15:00:43;177.66584;0
2016-10-26 15:04:41;177.72927;0
2016-10-26 15:08:41;177.727175;0
2016-10-26 15:12:43;177.716145;0
2016-10-26 15:16:44;177.512985;0
2016-10-26 15:20:42;177.58274;0
2016-10-26 15:24:42;177.471595;0
2016-10-26 15:28:41;177.513035;0
2016-10-26 15:32:43;177.539605;0
2016-10-26 15:36:44;177.564135;0
2016-10-26 15:40:43;177.565075;0
2016-10-26 15:44:43;177.78104;0
2016-10-26 15:48:41;177.828225;0
2016-10-26 15:52:43;177.67104;0
2016-10-26 15:56:41;177.78411;0
2016-10-26 16:00:41;177.56939;0
2016-10-26 16:04:43;177.63252;0
2016-10-26 16:08:41;177.76413;0
2016-10-26 16:12:42;177.758665;0
2016-10-26 16:16:43;178.116925;0
2016-10-26 16:20:44;177.579115;0
2016-10-26 16:24:42;177.67789;0
2016-10-26 16:28:44;177.78475;0
2016-10-26 16:32:41;177.608095;0
2016-10-26 16:36:42;177.46599;0
2016-10-26 16:40:43;177.61172;0
2016-10-26 16:44:43;177.641145;0
2016-10-26 16:48:44;177.750095;0
2016-10-26 16:52:43;177.656085;0
2016-10-26 16:56:41;177.413825;0
2016-10-26 17:00:42;178.20509;0
2016-10-26 17:04:42;177.565515;0
2016-10-26 17:08:41;177.6123;0
2016-10-26 17:12:41;180.332655;0
2016-10-26 17:16:42;178.29257;0
2016-10-26 17:20:41;177.857805;0
2016-10-26 17:24:41;177.49538;0
2016-10-26 17:28:44;178.134955;0
2016-10-26 17:32:41;177.825385;0
2016-10-26 17:36:42;177.5921;0
2016-10-26 17:40:43;177.876385;0
2016-10-26 17:44:42;177.696265;0
2016-10-26 17:48:42;177.72289;0
2016-10-26 17:52:43;177.716925;0
2016-10-26 17:56:42;177.43452;0
2016-10-26 18:00:42;177.55209;0
2016-10-26 18:04:42;177.801965;0
2016-10-26 18:08:43;177.94874;0
2016-10-26 18:12:42;177.74048;0
2016-10-26 18:16:42;178.03775;0
2016-10-26 18:20:42;178.087815;0
2016-10-26 18:24:44;177.646755;0
2016-10-26 18:28:43;177.798925;0
2016-10-26 18:32:42;177.72385;0
2016-10-26 18:36:42;177.75645;0
2016-10-26 18:40:41;177.50469;0
2016-10-26 18:44:43;177.544655;0
2016-10-26 18:48:44;177.787775;0
2016-10-26 18:52:42;177.678105;0
2016-10-26 18:56:44;177.772015;0
2016-10-26 19:00:42;177.665775;0
2016-10-26 19:04:41;177.657505;0
2016-10-26 19:08:43;177.56187;0
2016-10-26 19:12:41;178.10895;0
2016-10-26 19:16:44;177.516845;0
2016-10-26 19:20:44;177.68101;0
2016-10-26 19:24:44;177.55988;0
2016-10-26 19:28:41;178.041995;0
2016-10-26 19:32:42;177.752325;0
2016-10-26 19:36:43;177.748035;0
2016-10-26 19:40:43;178.08947;0
2016-10-26 19:44:44;177.81174;0
2016-10-26 19:48:44;177.764445;0
2016-10-26 19:52:44;177.86591;0
2016-10-26 19:56:42;177.82372;0
2016-10-26 20:00:43;177.47074;0
2016-10-26 20:04:42;177.712835;0
2016-10-26 20:08:43;177.68548;0
2016-10-26 20:12:42;178.05336;0
2016-10-26 20:16:43;177.785095;0
2016-10-26 20:20:43;178.220115;0
2016-10-26 20:24:43;178.10359;0
2016-10-26 20:28:44;177.694285;0
2016-10-26 20:32:42;178.340005;0
2016-10-26 20:36:42;178.04781;0
2016-10-26 20:40:44;177.681905;0
2016-10-26 20:44:41;177.891655;0
2016-10-26 20:48:41;177.971905;0
2016-10-26 20:52:42;177.97465;0
2016-10-26 20:56:43;177.643265;0
2016-10-26 21:00:41;177.656;0
2016-10-26 21:04:41;177.74519;0
2016-10-26 21:08:41;177.51142;0
2016-10-26 21:12:41;177.61841;0
2016-10-26 21:16:43;177.844135;0
2016-10-26 21:20:41;177.91038;0
2016-10-26 21:24:42;177.806045;0
2016-10-26 21:28:43;177.898925;0
2016-10-26 21:32:43;178.559275;0
2016-10-26 21:36:44;177.604805;0
2016-10-26 21:40:43;177.727675;0
2016-10-26 21:44:41;177.778045;0
2016-10-26 21:48:41;178.352595;0
2016-10-26 21:52:42;181.0961;0
2016-10-26 21:56:43;177.801935;0
2016-10-26 22:00:44;177.621715;0
2016-10-26 22:04:43;177.47517;0
2016-10-26 22:08:42;177.681845;0
2016-10-26 22:12:44;178.286055;0
2016-10-26 22:16:41;177.817685;0
2016-10-26 22:20:44;177.712865;0
2016-10-26 22:24:44;177.685375;0
2016-10-26 22:28:44;177.88615;0
2016-10-26 22:32:42;177.59931;0
2016-10-26 22:36:42;177.796965;0
2016-10-26 22:40:41;177.507245;0
2016-10-26 22:44:41;177.59225;0
2016-10-26 22:48:41;177.66599;0
2016-10-26 22:52:44;177.711335;0
2016-10-26 22:56:41;177.666185;0
2016-10-26 23:00:43;177.597295;0
2016-10-26 23:04:44;177.734865;0
2016-10-26 23:08:43;177.801955;0
2016-10-26 23:12:43;177.99635;0
2016-10-26 23:16:41;185.78427;0
2016-10-26 23:20:44;177.69626;0
2016-10-26 23:24:43;177.5357;0
2016-10-26 23:28:42;177.62518;0
2016-10-26 23:32:42;177.633075;0
2016-10-26 23:36:41;177.568885;0
2016-10-26 23:40:44;177.695795;0
2016-10-26 23:44:41;177.5177;0
2016-10-26 23:48:41;177.51873;0
2016-10-26 23:52:44;177.69318;0
2016-10-26 23:56:44;177.699515;0
2016-10-27 00:00:44;177.63899;0
2016-10-27 00:04:43;177.517095;0
2016-10-27 00:08:41;177.565335;0
2016-10-27 00:12:41;177.740395;0
2016-10-27 00:16:42;177.464395;0
2016-10-27 00:20:41;177.63827;0
2016-10-27 00:24:41;177.553595;0
2016-10-27 00:28:44;177.63244;0
2016-10-27 00:32:42;177.600455;0
2016-10-27 00:36:44;177.50505;0
2016-10-27 00:40:44;177.70485;0
2016-10-27 00:44:42;177.614835;0
2016-10-27 00:48:44;177.644185;0
2016-10-27 00:52:41;177.66983;0
2016-10-27 00:56:44;177.61638;0
2016-10-27 01:00:43;177.59698;0
2016-10-27 01:04:44;177.547135;0
2016-10-27 01:08:44;177.54072;0
2016-10-27 01:12:44;177.49808;0
2016-10-27 01:16:44;177.56257;0
2016-10-27 01:20:43;177.66167;0
2016-10-27 01:24:42;177.67264;0
2016-10-27 01:28:43;177.70733;0
2016-10-27 01:32:43;177.65028;0
2016-10-27 01:36:41;177.62714;0
2016-10-27 01:40:42;177.41997;0
2016-10-27 01:44:43;177.572135;0
2016-10-27 01:48:44;177.49546;0
2016-10-27 01:52:43;177.75773;0
2016-10-27 01:56:42;177.593605;0
2016-10-27 02:00:42;177.68811;0
2016-10-27 02:04:43;177.65341;0
2016-10-27 02:08:43;177.625075;0
2016-10-27 02:12:42;177.572395;0
2016-10-27 02:16:42;177.774275;0
2016-10-27 02:20:42;177.530565;0
2016-10-27 02:24:41;177.710305;0
2016-10-27 02:28:42;177.74529;0
2016-10-27 02:32:43;177.815575;0
2016-10-27 02:36:41;177.628585;0
2016-10-27 02:40:43;177.526915;0
2016-10-27 02:44:42;177.78669;0
2016-10-27 02:48:43;178.820995;0
2016-10-27 02:52:42;177.694035;0
2016-10-27 02:56:43;177.643265;0
2016-10-27 03:00:44;177.70569;0
2016-10-27 03:04:44;177.660895;0
2016-10-27 03:08:42;177.838945;0
2016-10-27 03:12:42;177.531495;0
2016-10-27 03:16:44;177.564315;0
2016-10-27 03:20:42;177.699395;0
2016-10-27 03:24:43;177.549425;0
2016-10-27 03:28:41;177.75612;0
2016-10-27 03:32:43;177.683595;0
2016-10-27 03:36:43;177.530885;0
2016-10-27 03:40:43;177.56313;0
2016-10-27 03:44:44;177.60439;0
2016-10-27 03:48:41;177.670445;0
2016-10-27 03:52:44;177.695315;0
2016-10-27 03:56:41;177.635685;0
2016-10-27 04:00:42;177.594515;0
2016-10-27 04:04:41;177.61053;0
2016-10-27 04:08:41;177.8887;0
2016-10-27 04:12:41;177.524;0
2016-10-27 04:16:43;177.579885;0
2016-10-27 04:20:41;177.711115;0
2016-10-27 04:24:43;178.038135;0
2016-10-27 04:28:41;177.921865;0
2016-10-27 04:32:42;177.739505;0
2016-10-27 04:36:42;177.81992;0
2016-10-27 04:40:43;177.821595;0
2016-10-27 04:44:43;177.79831;0
2016-10-27 04:48:42;177.66176;0
2016-10-27 04:52:42;177.689185;0
2016-10-27 04:56:42;177.66374;0
2016-10-27 05:00:41;177.59288;0
2016-10-27 05:04:41;177.703995;0
2016-10-27 05:08:41;177.552165;0
2016-10-27 05:12:43;177.686315;0
2016-10-27 05:16:43;177.765705;0
2016-10-27 05:20:41;177.66913;0
2016-10-27 05:24:41;177.68313;0
2016-10-27 05:28:41;177.617155;0
2016-10-27 05:32:43;177.609815;0
2016-10-27 05:36:42;177.62393;0
2016-10-27 05:40:44;177.58058;0
2016-10-27 05:44:42;177.642455;0
2016-10-27 05:48:42;177.61272;0
2016-10-27 05:52:41;177.764875;0
2016-10-27 05:56:41;177.75278;0
2016-10-27 06:00:43;177.66616;0
2016-10-27 06:04:43;177.773965;0
2016-10-27 06:08:42;177.584745;0
2016-10-27 06:12:42;177.583495;0
2016-10-27 06:16:42;177.672045;0
2016-10-27 06:20:43;177.73007;0
2016-10-27 06:24:44;177.954885;0
2016-10-27 06:28:41;177.89841;0
2016-10-27 06:32:44;177.52993;0
2016-10-27 06:36:41;177.70246;0
2016-10-27 06:40:44;177.681475;0
2016-10-27 06:44:44;177.807125;0
2016-10-27 06:48:41;177.8384;0
2016-10-27 06:52:42;177.822325;0
2016-10-27 06:56:41;177.66431;0
2016-10-27 07:00:43;177.77013;0
2016-10-27 07:04:43;177.67286;0
2016-10-27 07:08:42;177.645155;0
2016-10-27 07:12:44;177.658225;0
2016-10-27 07:16:41;177.705175;0
2016-10-27 07:20:43;177.621575;0
2016-10-27 07:24:42;177.62461;0
2016-10-27 07:28:42;177.795785;0
2016-10-27 07:32:43;177.672935;0
2016-10-27 07:36:42;177.88604;0
2016-10-27 07:40:42;177.74841;0
2016-10-27 07:44:44;177.80063;0
2016-10-27 07:48:44;177.646525;0
2016-10-27 07:52:42;177.910365;0
2016-10-27 07:56:42;177.735025;0
2016-10-27 08:00:41;177.57046;0
2016-10-27 08:04:43;180.915655;0
2016-10-27 08:08:42;177.704845;0
2016-10-27 08:12:43;177.57175;0
2016-10-27 08:16:43;177.818445;0
2016-10-27 08:20:44;177.50222;0
2016-10-27 08:24:43;177.52492;0
2016-10-27 08:28:43;177.8171;0
2016-10-27 08:32:44;177.752245;0
2016-10-27 08:36:44;177.76487;0
2016-10-27 08:40:43;177.5841;0
2016-10-27 08:44:44;177.733475;0
2016-10-27 08:48:43;177.78847;0
